time,susceptible,exposed,infected,recovered,asymptomatic,new_exposed,new_infected,new_recovered,new_asymptomatic,deaths
162,0.8113740666666668,0.020946249999999996,0.008217114999999999,0.14626131999999997,0.012442549333333336,0.0025323866666666665,0.0010099443333333332,0.0024481323333333336,0.0015149160000000003,0.000758726
163,0.808843833333333,0.020948891999999993,0.008239823666666668,0.148719403,0.012477025333333334,0.0025308903333333336,0.0010112936666666667,0.002458076666666667,0.0015169403333333332,0.0007710506666666667
164,0.8063158666666665,0.020946752,0.008260160666666665,0.15118586633333334,0.012507947000000002,0.0025285993333333335,0.0010122969999999997,0.002466490666666667,0.0015184449999999998,0.0007834080000000001
165,0.803790833333333,0.020940612333333337,0.008277513666666667,0.15366091933333337,0.012534302666666669,0.0025256243333333333,0.0010127080000000002,0.00247502,0.0015190609999999997,0.0007957963333333332
166,0.8012698333333332,0.020930474,0.008291871000000001,0.15614356366666668,0.012556149666666667,0.0025217570000000003,0.0010127553333333335,0.0024826146666666665,0.0015191339999999997,0.0008082136666666665
167,0.7987534666666666,0.02091499233333334,0.008303815333333332,0.15863273366666672,0.012574343666666665,0.002517019,0.0010130019999999996,0.002489271,0.0015195020000000005,0.0008206513333333334
168,0.7962425333333335,0.020893810000000002,0.008313973666666665,0.1611267766666667,0.012589845333333334,0.0025116099999999996,0.001013117,0.002494019,0.0015196756666666666,0.0008331073333333333
169,0.7937375000000001,0.020866977333333335,0.008321948333333332,0.16362604333333333,0.012602004666666666,0.002505762666666667,0.0010130386666666667,0.0024993366666666668,0.0015195573333333333,0.0008455769999999998
170,0.7912386333333333,0.020835714666666665,0.008327268000000002,0.16613007866666665,0.012610141666666668,0.0024993246666666666,0.0010122326666666668,0.002503985333333333,0.0015183489999999998,0.0008580570000000001
171,0.7887491999999999,0.020798413,0.008329803,0.16863793233333332,0.012614086666666666,0.0024900990000000004,0.0010109586666666667,0.0025077636666666664,0.0015164386666666663,0.0008705500000000001
172,0.7862677666666666,0.020755431666666664,0.008330325999999999,0.17114844533333334,0.012614974666666666,0.002482145666666666,0.0010100563333333332,0.002510569666666666,0.0015150839999999997,0.0008830439999999999
173,0.7837947666666667,0.020708357333333333,0.008328277,0.173661108,0.012611952333333332,0.002473675,0.001008292,0.0025126496666666664,0.001512436333333333,0.0008955359999999998
174,0.7813309666666666,0.02065593566666667,0.008324207666666666,0.17617504499999997,0.012605882666666663,0.002464535666666667,0.0010067910000000002,0.0025139519999999994,0.0015101843333333337,0.0009080256666666669
175,0.7788788666666666,0.020596719666666666,0.008317830333333333,0.17868963366666663,0.012596324333333334,0.002452647666666667,0.0010047406666666664,0.0025146339999999995,0.001507110333333333,0.000920512
176,0.7764371333333335,0.02053406066666667,0.008308794666666668,0.1812042016666667,0.012582711000000002,0.002442398666666666,0.0010020273333333331,0.0025145696666666662,0.0015030396666666666,0.0009329886666666667
177,0.7740064333333335,0.02046628266666666,0.008297917333333333,0.18371764266666668,0.012566332333333336,0.0024314980000000003,0.0009997113333333333,0.0025134059999999997,0.0014995663333333337,0.0009454473333333332
178,0.7715868333333334,0.020393799333333337,0.008285153666666666,0.18622915766666667,0.012547098000000001,0.0024201943333333337,0.000997070333333333,0.0025115500000000004,0.0014956063333333336,0.0009578966666666663
179,0.7691815666666667,0.020314352333333337,0.008270312333333332,0.1887387246666667,0.012524709,0.002405977333333333,0.0009941676666666668,0.0025095670000000003,0.0014912509999999999,0.0009703229999999999
180,0.7667884666666668,0.02023056966666666,0.008253323999999998,0.19124586433333332,0.012499081,0.0023937536666666665,0.0009910160000000002,0.0025070809999999995,0.0014865233333333334,0.0009827306666666668
181,0.7644081000000001,0.020142620000000003,0.008234173666666665,0.19374982033333335,0.012470173666666666,0.0023810543333333332,0.0009876023333333331,0.002504011333333333,0.001481403333333333,0.0009951143333333334
182,0.7620426666666665,0.020049009666666666,0.008213041666666669,0.19624967399999999,0.012438229333333332,0.0023661556666666667,0.0009839056666666667,0.002499814,0.0014758570000000006,0.0010074639999999998
183,0.7596939333333332,0.019948363333333333,0.008190049333333333,0.1987444253333334,0.012403473999999998,0.002349369,0.0009800063333333334,0.00249478,0.0014700103333333335,0.0010197806666666668
184,0.7573592333333333,0.01984390266666667,0.008164970999999998,0.201234227,0.012365580999999999,0.002335317333333334,0.0009759120000000002,0.0024897996666666668,0.0014638673333333327,0.0010320656666666665
185,0.7550390333333332,0.019736631666666667,0.008137764333333332,0.20371778166666665,0.01232444966666667,0.0023208550000000006,0.0009712476666666666,0.0024835536666666666,0.001456871666666667,0.0010443139999999997
186,0.7527337333333333,0.019626215,0.008108396666666665,0.206194996,0.012280078,0.0023059396666666667,0.0009665446666666668,0.0024772169999999994,0.0014498163333333334,0.0010565193333333333
187,0.7504438666666667,0.019512707000000008,0.008077088000000001,0.20866498333333333,0.012232761666666666,0.0022906016666666665,0.0009616496666666667,0.0024699239999999996,0.001442475,0.0010686853333333334
188,0.7481746333333331,0.019390988,0.008044121,0.211126555,0.012182919666666668,0.002269860333333333,0.0009566263333333334,0.0024616000000000004,0.001434939,0.0010808003333333332
189,0.7459214666666667,0.019266901999999995,0.008009010333333334,0.21358000133333335,0.012129839666666664,0.002253852,0.0009511769999999999,0.0024534103333333336,0.001426766,0.0010928673333333331
190,0.7436846333333335,0.019139750333333334,0.007972152,0.21602443266666665,0.012074103000000003,0.002237430666666667,0.0009458326666666667,0.0024444943333333338,0.0014187506666666664,0.0011048809999999996
191,0.7414646,0.019010087000000002,0.007933460666666666,0.21845949533333334,0.012015581,0.0022207183333333336,0.0009401559999999998,0.002434998333333334,0.0014102329999999999,0.0011168396666666664
192,0.7392615333333332,0.018878072,0.007892955,0.22088434299999998,0.011954307,0.0022036910000000002,0.0009342803333333333,0.0024249206666666664,0.0014014193333333335,0.0011287373333333335
193,0.7370759,0.018744507666666667,0.007850442333333334,0.22329862,0.011890004333333332,0.0021863659999999995,0.0009279693333333334,0.0024142556666666656,0.001391954,0.0011405749999999998
194,0.7349078333333332,0.018608356666666666,0.007806453000000001,0.22570157333333335,0.011823457666666669,0.0021686776666666662,0.0009219303333333333,0.0024029429999999994,0.0013828966666666665,0.001152352333333333
195,0.7327549333333334,0.018472420333333336,0.007761086333333334,0.22809276700000003,0.011754806000000005,0.0021535566666666664,0.0009158020000000001,0.0023911556666666666,0.0013737026666666668,0.0011640619999999998
196,0.7306228666666665,0.01833178233333333,0.007714171,0.23047162133333332,0.011683812333333338,0.002132671333333334,0.0009093196666666668,0.002378926333333334,0.0013639806666666666,0.001175703666666667
197,0.7285092333333334,0.018189730999999997,0.007665764333333334,0.23283743000000007,0.011610564333333332,0.0021143296666666657,0.0009025516666666666,0.0023658283333333335,0.0013538279999999998,0.0011872763333333335
198,0.726414,0.01804510466666667,0.007616357999999999,0.2351899063333334,0.011535798666666668,0.002095770666666667,0.0008961636666666666,0.0023524383333333333,0.0013442463333333333,0.0011987766666666665
199,0.7243375666666665,0.017898265,0.007565939666666668,0.23752851600000005,0.011459489333333335,0.002077145,0.0008895953333333333,0.0023386596666666666,0.001334394,0.0012102003333333334
200,0.7222797,0.017749610333333336,0.007514423333333333,0.23985318966666672,0.01138153266666667,0.0020584379999999997,0.0008828363333333334,0.0023245793333333334,0.0013242553333333337,0.001221549
201,0.7202407,0.01759936466666667,0.0074619610000000005,0.24216309266666672,0.011302111666666666,0.002039633,0.0008759503333333334,0.0023098606666666663,0.0013139253333333332,0.001232819666666667
202,0.7182210333333334,0.017449080000000002,0.007407759666666665,0.2444581133333333,0.011220068666666664,0.0020203763333333335,0.0008682656666666668,0.0022950839999999998,0.0013023976666666666,0.0012440133333333334
203,0.7162203000000001,0.01729727533333333,0.007352726,0.24673775666666667,0.011136768666666666,0.0020012546666666664,0.0008612216666666665,0.002279652666666667,0.0012918316666666668,0.0012551263333333334
204,0.7142355666666667,0.017147435,0.007296910333333335,0.24900163666666666,0.011052288666666668,0.001985363,0.0008540849999999999,0.002263873,0.0012811273333333333,0.0012661536666666669
205,0.7122700333333333,0.016996409666666667,0.007240469,0.25124920033333337,0.010966845999999999,0.001966165,0.0008468693333333331,0.0022475013333333334,0.001270306,0.001277099
206,0.7103236666666667,0.016844376666666667,0.0071832936666666675,0.2534804219999999,0.010880293666666667,0.0019470033333333337,0.0008396183333333335,0.0022313083333333336,0.0012594283333333333,0.0012879570000000002
207,0.7083963666666665,0.016691200333333333,0.007125516666666668,0.2556953136666666,0.010792833,0.0019278383333333332,0.0008324103333333335,0.0022148783333333336,0.001248614333333333,0.0012987336666666666
208,0.7064883,0.016536936000000006,0.007067298,0.25789336333333335,0.010704704999999998,0.0019086863333333335,0.0008251726666666667,0.0021979899999999995,0.0012377593333333335,0.001309427333333333
209,0.7045993,0.01638093033333333,0.007009109666666666,0.2600740276666667,0.010616594666666666,0.0018896013333333332,0.0008182483333333333,0.0021807223333333335,0.0012273730000000001,0.0013200290000000001
210,0.7027292333333333,0.016225477999999995,0.006949918000000001,0.262237862,0.010526971333333331,0.0018706913333333332,0.0008104550000000001,0.0021638480000000003,0.0012156823333333332,0.0013305433333333334
211,0.7008780666666665,0.016069711666666663,0.006890179999999999,0.26438454600000005,0.010436526333333335,0.001851679,0.0008029803333333333,0.002146617333333334,0.0012044703333333332,0.001340971
212,0.6990459333333334,0.015913798333333333,0.0068299703333333335,0.2665136510000001,0.010345356666666666,0.0018327223333333338,0.0007954536666666669,0.0021290886666666667,0.0011931810000000002,0.0013513050000000001
213,0.6972376000000001,0.01575305166666667,0.006769362,0.26862487266666674,0.010253579333333334,0.0018090479999999997,0.0007879133333333334,0.0021113453333333333,0.0011818713333333335,0.001361549
214,0.6954479,0.015592321333333336,0.0067086873333333345,0.2707176596666666,0.01016172,0.0017901770000000004,0.0007803593333333333,0.0020927073333333332,0.0011705393333333333,0.0013717033333333335
215,0.6936770333333333,0.015431975000000002,0.006647629666666667,0.27279240366666674,0.010069267333333333,0.0017714676666666666,0.0007727293333333333,0.0020747133333333333,0.0011590936666666665,0.0013817656666666668
216,0.6919248666666667,0.015272587666666665,0.006586014000000001,0.274848852,0.009975972666666664,0.001752815,0.0007648786666666666,0.0020565666666666664,0.0011473169999999997,0.0013917343333333333
217,0.6901809333333333,0.015124451666666669,0.006523884,0.2768871836666667,0.009881915666666666,0.0017443416666666667,0.0007569949999999999,0.0020382336666666663,0.0011354946666666664,0.0014016156666666667
218,0.6884561666666665,0.014975744666666669,0.006461832333333332,0.2789069636666667,0.009787961,0.0017253913333333327,0.0007496383333333332,0.002019769333333333,0.0011244576666666667,0.0014113990000000002
219,0.6867500666666667,0.014827236,0.006399582666666667,0.28090832233333335,0.009693705666666667,0.0017065883333333338,0.0007420416666666666,0.0020013756666666664,0.0011130626666666667,0.0014210916666666665
220,0.6850627666666667,0.014677972000000003,0.006337579,0.28289110333333334,0.009599814333333333,0.0016878900000000005,0.0007348603333333333,0.001982905333333333,0.0011022896666666665,0.0014306893333333331
221,0.6833939000000001,0.014527774333333337,0.006275840333333335,0.28485592,0.009506293666666669,0.0016693996666666668,0.0007278403333333333,0.0019648059999999995,0.0010917590000000003,0.0014401933333333336
222,0.6817433333333335,0.014377096666666667,0.0062146020000000005,0.28680183000000004,0.00941353,0.0016511190000000002,0.0007207213333333332,0.001945854666666667,0.001081082,0.0014496059999999998
223,0.6801108,0.014226500999999999,0.006153563333333332,0.2887291233333334,0.009321093666666665,0.0016331090000000004,0.000713475,0.0019273100000000002,0.0010702123333333332,0.0014589286666666667
224,0.6784960000000001,0.014076383666666666,0.006092683666666666,0.29063787666666663,0.009228872666666667,0.0016152813333333333,0.0007061633333333334,0.0019087599999999998,0.0010592443333333331,0.0014681556666666664
225,0.6768989666666666,0.013926990333333337,0.006031884333333334,0.29252820333333335,0.009136785666666668,0.0015976070000000002,0.000698797,0.0018902206666666667,0.001048194,0.0014772916666666662
226,0.6753164333333335,0.013781380000000003,0.005971178666666666,0.2943997,0.009044834666666666,0.0015829696666666666,0.0006914330000000001,0.0018716756666666663,0.0010371496666666665,0.0014863406666666666
227,0.6737513999999999,0.013638326,0.0059099470000000005,0.2962528733333334,0.008952107333333332,0.0015655169999999998,0.0006834293333333332,0.001853066,0.001025144,0.001495299333333333
228,0.6722003666666666,0.01349940633333333,0.005849055999999999,0.2980870733333333,0.008859905666666668,0.0015515079999999996,0.0006761696666666667,0.0018341446666666668,0.001014254,0.0015041636666666665
229,0.6706667,0.013360879,0.005788649333333331,0.2999022966666666,0.008768438333333333,0.0015341186666666664,0.0006690596666666665,0.0018152490000000003,0.0010035896666666668,0.0015129376666666668
230,0.6691459666666667,0.013227115,0.005728597666666667,0.30169929,0.008677509666666668,0.001521408666666666,0.0006620683333333333,0.0017969793333333334,0.0009931036666666665,0.0015216213333333329
231,0.6676420333333333,0.013089961333333334,0.005670508999999999,0.3034776966666667,0.008589514333333333,0.0015043766666666667,0.0006566123333333335,0.0017785289999999998,0.000984921,0.0015302146666666668
232,0.6661566666666668,0.012951399999999998,0.0056126686666666675,0.30523864999999994,0.008501914,0.001485832,0.0006497586666666667,0.0017608526666666668,0.0009746369999999999,0.001538721
233,0.6646877333333332,0.012813313333333333,0.005555124333333333,0.3069820033333333,0.008414741999999998,0.0014694963333333334,0.0006430293333333334,0.0017433820000000001,0.0009645453333333334,0.0015471406666666668
234,0.6632348666666666,0.012675878333333335,0.005497895,0.3087079366666666,0.008328059000000002,0.0014533296666666663,0.0006363053333333333,0.0017258650000000003,0.0009544576666666668,0.0015554743333333332
235,0.6617979333333335,0.012539508999999997,0.005440925333333332,0.31041612666666674,0.008241751666666667,0.0014373290000000004,0.0006294853333333333,0.0017082693333333337,0.0009442293333333334,0.0015637223333333334
236,0.6603768666666666,0.01240439533333333,0.005384185999999999,0.3121068866666667,0.008155794666666667,0.0014214719999999998,0.0006226319999999999,0.0016906523333333338,0.0009339476666666668,0.0015718829999999996
237,0.6589716333333333,0.012270590999999999,0.005327708666666666,0.31377977,0.008070266999999997,0.0014057416666666668,0.000615819,0.0016730176666666665,0.0009237296666666666,0.0015799623333333335
238,0.657582,0.012138059666666664,0.005271551333333333,0.3154352666666667,0.007985212666666667,0.0013901523333333333,0.0006090703333333333,0.0016554383333333333,0.000913607,0.0015879533333333334
239,0.6562008333333332,0.012013611333333337,0.005216017666666667,0.3170725233333333,0.007901110666666666,0.0013815133333333338,0.000602384,0.0016372426666666669,0.0009035766666666667,0.0015958596666666668
240,0.6548352333333333,0.011889339999999998,0.0051612149999999985,0.31869243333333336,0.007818125666666667,0.0013661349999999997,0.0005961679999999999,0.001619937,0.0008942510000000002,0.0016036826666666671
241,0.6534846666666666,0.011766121333333336,0.005106772333333331,0.3202953999999999,0.0077356713333333335,0.0013509906666666668,0.0005896816666666667,0.0016029143333333334,0.0008845209999999999,0.0016114256666666666
242,0.6521491,0.011642249333333335,0.005053364,0.32188142666666675,0.007654778,0.0013359966666666669,0.0005839460000000001,0.0015860689999999998,0.0008759193333333334,0.0016190873333333333
243,0.6508282666666667,0.011518924333333335,0.004999931,0.32345247333333327,0.007573814333333334,0.0013213040000000001,0.0005778536666666666,0.0015710136666666668,0.0008667783333333332,0.0016266659999999997
244,0.6495219666666668,0.011394657999999998,0.004947655,0.32500697000000006,0.007494620000000001,0.0013066703333333334,0.0005723763333333334,0.001554490666666667,0.0008585659999999998,0.0016341656666666669
245,0.6482263666666666,0.011275176666666668,0.004895734999999999,0.3265452833333333,0.007415957333333334,0.0012960813333333335,0.0005662263333333332,0.0015383033333333331,0.0008493383333333332,0.0016415863333333332
246,0.6469468333333334,0.011155458999999998,0.004843898333333334,0.32806739666666673,0.007337421,0.0012798696666666666,0.000559832,0.0015221843333333334,0.0008397479999999999,0.001648927666666667
247,0.6456816,0.011036627333333333,0.004792538000000001,0.32957339,0.007259609,0.0012656516666666668,0.0005537966666666667,0.0015059786666666668,0.000830692,0.0016561943333333333
248,0.6444305000000001,0.010918483666666666,0.004741765666666666,0.33106326333333336,0.007182699,0.0012516000000000005,0.000547897,0.001489825,0.000821845,0.0016633826666666669
249,0.6431930666666669,0.010801161333333333,0.004691555,0.3325371166666667,0.007106645333333332,0.001237741333333333,0.0005420259999999999,0.0014738140000000002,0.0008130386666666668,0.001670493
250,0.6419694666666665,0.010684898333333333,0.004641807333333333,0.33399501,0.007031299666666668,0.0012240613333333332,0.0005361299999999999,0.0014579750000000002,0.0008041953333333334,0.0016775363333333332
251,0.6407592666666667,0.010569826666666667,0.0045924860000000015,0.33543727333333334,0.006956593333333333,0.0012105339999999999,0.0005302446666666667,0.0014422833333333333,0.0007953669999999998,0.0016844960000000002
252,0.6395593,0.01045923233333333,0.004543399666666667,0.33686446333333325,0.006882243333333333,0.0012004110000000004,0.0005243993333333333,0.0014271513333333336,0.0007865986666666668,0.001691383
253,0.6383726333333334,0.010347357333333331,0.004495643999999999,0.3382762233333334,0.006809914999999999,0.001187032,0.0005195603333333333,0.0014117776666666669,0.0007793399999999998,0.0016981989999999998
254,0.6372014000000003,0.010234315333333332,0.004447961666666667,0.3396736733333334,0.006737682333333332,0.0011715773333333332,0.0005138489999999999,0.001397416,0.0007707726666666667,0.001704939333333333
255,0.6360391,0.010126285,0.004400658666666667,0.3410563266666667,0.006666028666666666,0.001162765,0.0005083183333333333,0.0013827006666666667,0.0007624783333333334,0.0017116103333333335
256,0.6348859666666666,0.010022652,0.004353528333333333,0.34242508,0.006594620666666666,0.001153500666666667,0.000502853,0.0013686910000000002,0.0007542790000000001,0.0017182093333333328
257,0.6337458000000001,0.009919633666666669,0.004306842,0.3437790666666667,0.006523905666666667,0.0011404823333333333,0.000497404,0.0013540069999999997,0.0007461053333333332,0.001724741
258,0.6326186,0.009816964333333336,0.004260826999999999,0.34511819666666665,0.0064542060000000005,0.0011276033333333334,0.0004921093333333334,0.0013391553333333332,0.0007381623333333334,0.001731199333333333
259,0.6315040333333334,0.009712936333333332,0.004216055333333333,0.3464430133333333,0.006386376333333332,0.0011149146666666668,0.0004875770000000001,0.0013247886666666667,0.000731365,0.0017375906666666665
260,0.6303977666666666,0.009613880666666666,0.004171613999999999,0.34775371,0.0063190550000000005,0.0011066523333333332,0.0004822840000000001,0.0013107886666666668,0.000723426,0.0017439146666666664
261,0.6293038333333333,0.009515135,0.004127682333333334,0.34905070333333327,0.006252499999999999,0.0010942546666666665,0.0004771996666666667,0.001296869,0.0007157979999999999,0.0017501706666666664
262,0.6282221666666666,0.009416844333333332,0.004084236000000001,0.3503336466666668,0.006186684666666667,0.0010820089999999999,0.0004721186666666667,0.0012830156666666663,0.0007081790000000001,0.0017563619999999998
263,0.6271527333333334,0.009318822333333336,0.004041366333333333,0.35160295666666663,0.006121748999999999,0.001069913,0.00046717399999999994,0.0012692606666666669,0.0007007603333333334,0.0017624896666666666
264,0.6260950333333334,0.009221067666666666,0.0039990903333333334,0.35285847666666664,0.006057716,0.0010579866666666664,0.0004622970000000001,0.0012556480000000003,0.0006934463333333334,0.0017685499999999996
265,0.6250491333333332,0.009123802666666663,0.0039569263333333335,0.3541017333333333,0.005993852666666665,0.0010462289999999999,0.0004573993333333332,0.0012431843333333334,0.0006860966666666666,0.0017745493333333336
266,0.6240148999999999,0.009026005333333333,0.0039156523333333335,0.35533158000000015,0.0059313399999999985,0.0010345320000000001,0.0004529293333333333,0.0012298353333333332,0.000679395,0.0017804853333333334
267,0.6229922333333333,0.008929125000000001,0.003874664333333334,0.35654847,0.005869232333333333,0.001023068666666667,0.00044797900000000004,0.0012168283333333333,0.000671968,0.0017863586666666668
268,0.6219808,0.008833978999999999,0.0038336083333333332,0.35775224666666666,0.005807047999999998,0.0010116969999999998,0.00044273733333333333,0.0012039420000000002,0.0006641066666666668,0.0017921703333333332
269,0.6209809666666667,0.008738191333333332,0.0037934259999999995,0.35894342,0.005746195666666667,0.001000309666666667,0.0004384410000000001,0.0011910573333333333,0.0006576609999999999,0.0017979220000000004
270,0.6199919666666668,0.008642088666666665,0.0037539556666666674,0.36012190666666666,0.005686411666666667,0.000989157,0.0004341,0.001178492,0.0006511500000000002,0.0018036113333333328
271,0.6190097666666666,0.008551554333333333,0.003714334666666667,0.3612887799999999,0.005626382000000001,0.0009826056666666666,0.0004292570000000001,0.0011668423333333333,0.0006438856666666666,0.0018092400000000002
272,0.6180385333333333,0.008461948666666668,0.003674917,0.36244306000000004,0.005566689666666666,0.0009715416666666665,0.00042445800000000006,0.0011543673333333333,0.000636688,0.0018148099999999998
273,0.6170782666666667,0.008373071666666667,0.0036357253333333334,0.36358527666666673,0.0055073330000000005,0.0009605563333333334,0.0004197746666666666,0.0011421576666666663,0.000629662,0.0018203243333333337
274,0.6161289666666666,0.008282995000000001,0.0035975480000000003,0.3647152233333334,0.0054494876666666674,0.0009496473333333335,0.00041589166666666663,0.0011299869999999998,0.000623838,0.001825774
275,0.6151902333333332,0.008193233333333333,0.003559743333333333,0.36583349000000004,0.005392223000000001,0.0009389983333333334,0.0004115046666666666,0.0011181286666666667,0.0006172556666666667,0.0018311686666666665
276,0.6142619999999999,0.008103918666666666,0.0035222490000000007,0.36693983666666674,0.005335426666666667,0.0009284626666666665,0.0004071083333333333,0.001106418,0.0006106623333333335,0.0018365066666666664
277,0.6133442666666666,0.008015231,0.0034850253333333337,0.36803452666666664,0.005279047,0.000918022,0.0004026856666666667,0.0010947313333333334,0.000604029,0.0018417909999999995
278,0.6124369333333335,0.007927230666666665,0.003447876666666667,0.36911807333333335,0.005222785666666668,0.000907665,0.00039826366666666674,0.0010835419999999998,0.0005973953333333333,0.0018470200000000002
279,0.6115399666666668,0.007839926,0.003411018,0.3701899400000001,0.005166962666666667,0.0008973490000000001,0.00039386300000000005,0.0010718713333333332,0.0005907946666666666,0.0018521929999999996
280,0.6106530666666667,0.007753340666666667,0.0033745733333333337,0.3712499366666666,0.005111765666666666,0.0008871220000000001,0.000389482,0.0010599410000000002,0.0005842236666666667,0.0018573079999999994
281,0.6097764333333333,0.007667495333333331,0.0033381696666666665,0.37229897333333334,0.005056622666666666,0.0008770226666666667,0.00038514766666666666,0.001049064,0.0005777233333333333,0.0018623706666666669
282,0.6089096666666667,0.007582333333333334,0.0033018466666666665,0.37333700333333325,0.005001612333333333,0.0008669510000000001,0.000380843,0.001038148,0.0005712653333333333,0.0018673789999999997
283,0.6080530999999999,0.007497868666666667,0.003265827666666667,0.37436382333333335,0.004947051333333333,0.0008569193333333332,0.00037655299999999996,0.0010267296666666664,0.0005648300000000001,0.0018723293333333332
284,0.6072063666666665,0.007414062666666666,0.003230107666666667,0.3753792533333333,0.004892966666666666,0.0008469736666666666,0.000372314,0.0010154073333333332,0.000558471,0.001877232
285,0.6063695333333332,0.007329324333333334,0.003195305666666667,0.37638351333333325,0.004840241333333333,0.0008371186666666666,0.0003687430000000001,0.0010042640000000004,0.0005531146666666667,0.0018820750000000002
286,0.6055423333333335,0.007245439666666668,0.0031603956666666658,0.37737762333333336,0.004787362333333334,0.0008274973333333333,0.0003645529999999999,0.0009941050000000001,0.0005468293333333332,0.0018868663333333332
287,0.6047247000000001,0.007162339,0.0031256223333333334,0.37836108000000007,0.004734697666666668,0.0008178696666666667,0.0003603893333333334,0.000983404,0.0005405843333333334,0.0018916056666666665
288,0.6039166666666668,0.007079988000000001,0.0030910150000000008,0.37933367333333334,0.0046822696666666665,0.0008082926666666666,0.000356258,0.0009727249999999999,0.000534386,0.0018962923333333335
289,0.6031181333333333,0.006998280666666666,0.0030566319999999997,0.38029579666666674,0.004630177,0.0007987696666666666,0.0003521903333333334,0.0009620480000000002,0.000528285,0.0019009283333333337
290,0.6023292,0.006917191,0.003022497333333333,0.38124730333333334,0.0045784703333333334,0.0007893170000000001,0.00034816266666666665,0.0009514020000000001,0.000522245,0.001905513
291,0.6015494333333333,0.006836711333333333,0.002988621666666667,0.3821880566666666,0.004527147333333333,0.0007799426666666667,0.0003441686666666667,0.000940825,0.0005162523333333333,0.0019100476666666672
292,0.600779,0.006756836666666666,0.002955003333333334,0.38311834333333317,0.004476231666666666,0.0007706433333333334,0.00034020633333333323,0.0009303063333333332,0.0005103103333333334,0.0019145329999999997
293,0.6000178333333334,0.006677592333333332,0.002921631,0.38403829000000006,0.004425691666666667,0.0007614256666666667,0.000336268,0.0009198986666666667,0.0005044016666666667,0.0019189643333333338
294,0.5992650666666667,0.006599818999999999,0.002888507666666666,0.38494776,0.00437552,0.0007531210000000003,0.0003323573333333333,0.0009095576666666667,0.0004985356666666667,0.0019233440000000002
295,0.5985212333333333,0.0065226369999999995,0.002855648,0.3858470700000001,0.004325743333333332,0.0007440369999999999,0.00032848533333333326,0.0008992693333333331,0.0004927276666666667,0.0019276763333333333
296,0.5977865000000001,0.006446048999999999,0.002823035666666667,0.38673614,0.004276348333333333,0.0007350299999999999,0.0003246463333333334,0.0008890916666666666,0.00048697033333333325,0.0019319589999999994
297,0.5970606333333334,0.006369993333333334,0.0027904360000000003,0.3876157433333333,0.0042269840000000005,0.0007261016666666667,0.00032086366666666665,0.0008796460000000001,0.000481296,0.001936194666666667
298,0.5963436666666667,0.006294387333333333,0.0027581509999999995,0.3884853633333332,0.004178088666666666,0.0007171943333333334,0.00031712,0.0008695546666666666,0.00047567966666666665,0.0019403803333333336
299,0.5956356000000002,0.006219266999999999,0.002726158666666667,0.38934489,0.004129645666666666,0.0007083756666666666,0.000313397,0.0008595563333333335,0.00047009633333333335,0.0019445153333333336
300,0.5949362,0.006144627666666667,0.0026944816666666666,0.39019451999999993,0.004081648666666666,0.0006996450000000001,0.0003097146666666667,0.0008496316666666666,0.00046456966666666666,0.0019486056666666665
301,0.5942454,0.006070539666666669,0.0026630626666666666,0.39103437666666657,0.004034049,0.0006910026666666667,0.0003060366666666666,0.0008398360000000001,0.00045905499999999993,0.0019526476666666668
302,0.5935632,0.005997036,0.002631875666666667,0.3918645200000001,0.003986818666666667,0.000682437,0.00030237633333333335,0.0008301313333333333,0.0004535646666666667,0.001956645
303,0.5928894,0.0059241319999999995,0.002600925333333334,0.3926849733333332,0.003939947333333333,0.0006739463333333333,0.00029873933333333333,0.0008204959999999999,0.00044811000000000015,0.001960593
304,0.5922240999999999,0.0058518423333333335,0.0025702046666666667,0.39349582666666666,0.0038934266666666665,0.0006655276666666667,0.000295128,0.000810932,0.0004426923333333334,0.0019644966666666672
305,0.5915671333333334,0.005780151666666666,0.0025397273333333335,0.39429727,0.0038472663333333347,0.0006571803333333333,0.0002915483333333333,0.000801434,0.0004373233333333333,0.0019683506666666665
306,0.5909184666666666,0.005709059333333335,0.0025094833333333326,0.39508936999999994,0.0038014583333333338,0.000648905,0.000287998,0.0007920159999999999,0.00043199633333333335,0.001972161666666667
307,0.5902778999999999,0.0056385816666666665,0.0024794669999999995,0.39587208,0.0037560106666666673,0.0006407029999999998,0.00028447566666666666,0.0007826740000000001,0.0004267139999999999,0.0019759243333333336
308,0.5896455666666667,0.005568394666666667,0.0024498056666666665,0.3966453933333333,0.0037110809999999998,0.0006325716666666667,0.00028110066666666664,0.0007734090000000002,0.0004216513333333333,0.0019796443333333327
309,0.5890213666666669,0.005498839666666667,0.0024203606666666666,0.39740966999999994,0.003666473666666666,0.0006245366666666666,0.00027763699999999996,0.0007642606666666668,0.0004164553333333333,0.0019833173333333337
310,0.5884049333333333,0.005429901666666666,0.002391129333333333,0.3981648333333333,0.0036221856666666676,0.0006165690000000001,0.0002742033333333333,0.0007551870000000003,0.0004113043333333333,0.001986947666666667
311,0.5877964666666667,0.0053615783333333345,0.0023621063333333333,0.3989111733333333,0.0035782269999999994,0.0006086670000000001,0.00027079700000000003,0.0007461813333333334,0.00040619600000000005,0.0019905346666666667
312,0.5871958666666667,0.005293869333333332,0.0023332920000000007,0.39964842,0.0035345819999999992,0.0006008326666666667,0.00026741466666666675,0.0007372493333333334,0.00040112300000000014,0.0019940780000000003
